227.38400	139.84400	884.544876	2.682252184	76.83435
230.00500	139.84400	601.7867711	2.682252184	76.83435
231.0704961	140.90950	609.6264687	2.720327463	76.92116
231.8537859	141.69279	884.6427872	2.748318159	76.98499
232.3759791	142.21498	881.5286662	2.766978624	77.02753
233.6814621	143.52046	878.4308638	2.813629785	77.13390
234.86900	144.70900	875.3276218	2.8560662	77.23066
237.50800	144.70900	639.444517	2.8560662	77.23066
238.1201044	145.32110	669.1483355	2.875747879	77.27465
238.9033943	146.10439	872.289654	2.900933872	77.33094
239.6866841	146.88768	848.8684726	2.926119866	77.38723
240.4699739	147.67097	831.6972911	2.951305859	77.44352
241.7754569	148.97646	823.9119887	2.993282515	77.53733
243.03200	150.23300	822.3766862	3.033685551	77.62763
247.47800	150.23300	597.469158	3.033685551	77.62763
249.0861619	151.84116	603.751795	3.087684841	77.72115
249.8694517	152.62445	869.3931136	3.113986357	77.76670
250.3916449	153.14664	858.4664926	3.1315207	77.79706
252.2193211	154.97432	853.8170692	3.192890903	77.90334
254.0469974	156.80200	852.2926458	3.254261106	78.00963
256.1357702	158.89077	849.2111619	3.32439848	78.13109
257.9634465	160.71845	850.8117385	3.385768683	78.23737
259.0078329	161.76283	855.5209965	3.42083737	78.29810
259.2689295	162.02393	589.901436	3.429604542	78.31329
260.0522193	162.80722	833.6677546	3.455906057	78.35884
261.31000	164.06500	836.8199521	3.498140154	78.43198
264.185		164.06500	599.3797868	3.498140154	78.43198
264.7519582	164.63196	815.0156658	3.517026844	78.46644
265.535248	165.41525	818.1569843	3.543120041	78.51404
265.7963446	165.67634	841.5999238	3.551817773	78.52991
267.483		167.363		847.8880004	3.608004166	78.63241
270.211		167.363		590.1298956	3.608004166	78.63241
271.2793734	168.43137	596.4016536	3.644263733	78.63589
272.0626632	169.21466	824.5429721	3.670847838	78.63845
272.845953	169.99795	832.3717907	3.697431943	78.64100
273.8903394	171.04234	829.2685487	3.732877416	78.64440
274.706		171.858		835.5348673	3.760560153	78.64706
