    390.766    494.725    493.307    491.057    490.884    490.850    490.732
    397.172    535.694    533.206    529.384    529.090    529.034    528.833
    403.578    601.214    596.969    590.663    590.179    590.087    589.755
    409.984    675.310    669.239    660.508    659.837    659.711    659.252
    416.390    732.600    725.346    715.526    714.771    714.631    714.114
    422.796    776.169    768.087    758.092    757.323    757.182    756.656
    429.202    806.892    798.761    789.258    788.526    788.393    787.892
    435.608    827.319    819.915    811.305    810.641    810.521    810.066
    442.014    840.320    833.833    826.314    825.734    825.629    825.232
    448.420    850.620    844.991    838.479    837.976    837.885    837.541
    454.826    859.332    854.455    848.823    848.388    848.310    848.012
    461.232    872.237    867.766    862.611    862.212    862.141    861.868
    467.638    884.401    880.278    875.533    875.166    875.100    874.849
    474.044    902.685    898.552    893.807    893.439    893.374    893.122
    480.450    923.511    919.235    914.345    913.966    913.899    913.640
    493.262    496.352    494.972    492.800    492.632    492.599    492.484
    499.668    539.669    537.281    533.647    533.364    533.310    533.117
    506.074    601.644    597.824    592.214    591.779    591.696    591.398
    512.480    675.132    669.756    662.092    661.496    661.384    660.976
    518.886    736.743    730.281    721.604    720.930    720.804    720.343
    525.292    788.478    781.092    772.099    771.399    771.271    770.792
    531.698    827.254    819.777    811.121    810.447    810.325    809.864
    538.104    857.081    850.124    842.119    841.495    841.383    840.956
    544.510    876.852    870.710    863.677    863.128    863.030    862.654
    550.916    895.492    890.017    883.768    883.280    883.193    882.859
    557.322    907.771    903.068    897.721    897.303    897.229    896.943
    563.728    922.786    918.550    913.745    913.369    913.303    913.045
    576.540    500.150    498.672    496.363    496.182    496.147    496.023
    582.946    549.937    547.291    543.302    542.989    542.930    542.716
    589.352    614.174    610.104    604.192    603.729    603.641    603.324
    595.758    687.458    681.917    674.116    673.504    673.390    672.971
    602.164    750.139    743.456    734.702    734.016    733.889    733.419
    608.570    804.400    796.696    787.590    786.875    786.745    786.256
    614.976    848.158    840.365    831.425    830.723    830.596    830.115
    621.382    881.618    874.278    865.916    865.259    865.141    864.691
    627.788    904.244    897.694    890.276    889.692    889.588    889.188
    634.194    922.519    916.754    910.252    909.740    909.649    909.299
    640.600    932.037    927.243    921.858    921.434    921.359    921.069
    653.412    490.636    489.494    487.720    487.580    487.553    487.457
    659.818    530.154    528.186    525.216    524.981    524.936    524.775
    666.224    587.144    583.999    579.404    579.041    578.972    578.724
    672.630    655.631    651.193    644.901    644.403    644.310    643.969
    679.036    714.893    709.657    702.519    701.954    701.849    701.463
    685.442    766.132    760.178    752.760    752.172    752.064    751.662
    691.848    806.343    800.099    792.936    792.369    792.265    791.877
    698.254    838.149    832.320    825.674    825.147    825.052    824.691
    704.660    860.519    855.357    849.500    849.035    848.952    848.634
    711.066    881.133    876.522    871.309    870.895    870.821    870.538
    717.472    895.619    891.652    887.182    886.827    886.764    886.521
    723.878    912.012    908.429    904.403    904.083    904.026    903.807
    736.690    488.331    487.285    485.669    485.541    485.516    485.428
    743.096    526.324    524.523    521.817    521.602    521.561    521.413
    749.502    581.311    578.434    574.242    573.908    573.845    573.616
    755.908    647.791    643.724    637.977    637.518    637.432    637.119
    762.314    706.142    701.365    694.836    694.316    694.219    693.863
    768.720    757.179    751.769    744.973    744.431    744.331    743.960
    775.126    797.884    792.180    785.608    785.084    784.988    784.629
    781.532    830.528    825.148    819.041    818.553    818.465    818.131
    787.938    853.937    849.165    843.776    843.345    843.267    842.972
    794.344    875.342    871.076    866.275    865.891    865.822    865.559
    800.750    890.716    887.043    882.922    882.593    882.534    882.308
    807.156    907.662    904.339    900.624    900.327    900.274    900.070
    819.968    491.947    490.811    489.065    488.925    488.898    488.802
    826.374    535.856    533.832    530.814    530.572    530.526    530.360
    832.780    593.592    590.471    585.984    585.625    585.556    585.310
    839.186    660.761    656.508    650.565    650.088    649.998    649.672
    845.592    720.570    715.567    708.872    708.335    708.235    707.867
    851.998    774.128    768.396    761.398    760.836    760.733    760.348
    858.404    819.369    813.276    806.371    805.816    805.715    805.335
    864.810    855.306    849.540    843.050    842.528    842.434    842.077
    871.216    881.369    876.202    870.418    869.953    869.869    869.550
    877.622    902.717    898.155    893.072    892.663    892.590    892.310
    884.028    915.866    912.059    907.835    907.495    907.434    907.201
      6.406    525.981    523.397    519.144    518.833    518.772    518.560
     12.812    594.484    589.752    582.400    581.863    581.760    581.393
     19.218    679.416    672.158    661.299    660.505    660.355    659.812
     25.624    773.028    762.779    748.470    747.423    747.228    746.512
     32.030    846.505    833.245    817.178    816.002    815.787    814.982
     38.436    902.836    888.880    872.179    870.955    870.734    869.897
     44.842    943.424    929.599    913.235    912.034    911.820    910.999
     51.248    969.572    956.566    941.309    940.188    939.990    939.224
     57.654    981.372    969.809    956.324    955.332    955.158    954.480
     64.060    989.995    979.843    968.038    967.168    967.016    966.421
     70.466    987.447    979.057    969.317    968.598    968.474    967.982
     83.278    522.698    520.258    516.280    515.985    515.928    515.727
     89.684    588.936    584.474    577.593    577.083    576.985    576.636
     96.090    671.266    664.422    654.256    653.503    653.360    652.845
    102.496    761.967    752.406    739.032    738.040    737.855    737.177
    108.902    833.529    821.125    806.155    805.045    804.841    804.081
    115.308    888.727    875.673    860.171    859.019    858.811    858.023
    121.714    928.926    916.054    900.919    899.794    899.593    898.823
    128.120    955.484    943.417    929.354    928.306    928.121    927.404
    134.526    968.467    957.769    945.372    944.448    944.286    943.654
    140.932    978.200    968.836    958.017    957.209    957.068    956.516
    147.338    977.492    969.763    960.852    960.185    960.070    959.614
    160.150    549.304    545.849    540.266    539.848    539.767    539.481
    166.556    642.681    636.011    625.999    625.249    625.106    624.593
    172.962    751.849    741.562    726.819    725.714    725.507    724.751
    179.368    864.450    848.846    829.823    828.396    828.134    827.158
    185.774    952.974    934.546    912.978    911.358    911.067    909.960
    192.180   1016.109    996.586    974.172    972.487    972.190    971.038
    198.586   1047.946   1029.105   1007.779   1006.173   1005.896   1004.798
    204.992   1053.962   1037.252   1018.466   1017.049   1016.808   1015.838
    211.398   1038.867   1025.286   1010.037   1008.885   1008.689   1007.901
    217.804   1030.359   1019.202   1006.633   1005.682   1005.520   1004.868
    230.616    503.608    501.914    499.209    499.003    498.963    498.822
    237.022    551.775    548.826    544.299    543.954    543.888    543.652
    243.428    620.056    615.350    608.376    607.845    607.745    607.381
    249.834    699.903    693.268    683.757    683.032    682.897    682.401
    256.240    764.572    756.383    745.633    744.814    744.663    744.102
    262.646    816.941    807.510    796.397    795.549    795.395    794.814
    269.052    853.700    844.573    833.908    833.094    832.947    832.389
    275.458    880.958    872.494    862.664    861.913    861.778    861.264
    281.864    897.407    889.957    881.346    880.687    880.570    880.119
    288.270    913.544    906.916    899.279    898.694    898.591    898.190
    294.676    923.029    917.349    910.826    910.326    910.238    909.896
    301.082    936.286    931.186    925.340    924.892    924.813    924.506
    313.894    507.620    505.820    502.967    502.748    502.706    502.555
    320.300    562.802    559.558    554.630    554.251    554.179    553.919
    326.706    632.977    627.995    620.705    620.144    620.038    619.654
    333.112    711.857    705.063    695.463    694.724    694.586    694.080
    339.518    777.256    768.845    758.096    757.268    757.115    756.549
    345.924    831.960    822.406    811.256    810.396    810.240    809.651
    352.330    874.344    864.909    853.996    853.154    853.003    852.426
    358.736    905.480    896.623    886.450    885.664    885.524    884.986
    365.142    924.937    917.054    908.056    907.360    907.237    906.760
    371.548    940.398    933.476    925.607    924.998    924.890    924.473
    377.954    946.603    940.866    934.365    933.861    933.773    933.428
    390.766    526.822    524.318    520.376    520.070    520.011    519.801
    397.172    601.708    596.982    589.964    589.420    589.316    588.943
    403.578    690.851    683.653    673.388    672.592    672.442    671.897
    409.984    783.744    773.732    760.592    759.571    759.383    758.684
    416.390    862.260    849.489    834.707    833.558    833.349    832.563
    422.796    922.229    908.847    893.563    892.373    892.160    891.346
    429.202    959.404    946.536    932.018    930.887    930.687    929.912
    435.608    976.784    965.326    952.505    951.504    951.330    950.645
    442.014    978.100    968.636    958.086    957.262    957.119    956.555
    448.420    978.420    970.697    962.090    961.417    961.300    960.839
    461.232    488.449    487.287    485.471    485.328    485.301    485.203
    467.638    525.073    523.043    519.958    519.716    519.669    519.504
    474.044    583.864    580.407    575.307    574.907    574.831    574.557
    480.450    651.521    646.568    639.499    638.944    638.840    638.460
    486.856    705.924    700.151    692.191    691.566    691.450    691.022
    493.262    749.216    742.831    734.714    734.076    733.959    733.522
    499.668    781.673    775.129    767.392    766.784    766.673    766.256
    506.074    804.941    798.829    791.799    791.246    791.146    790.767
    512.480    821.033    815.662    809.507    809.022    808.935    808.603
    518.886    834.008    829.339    824.001    823.580    823.505    823.216
    525.292    845.062    841.010    836.386    836.022    835.956    835.707
    531.698    859.260    855.538    851.299    850.965    850.905    850.676
    538.104    872.531    869.093    865.188    864.879    864.824    864.613
    544.510    890.884    887.435    883.525    883.216    883.161    882.949
    550.916    911.416    907.846    903.813    903.494    903.438    903.220
    563.728    516.179    514.122    510.928    510.675    510.627    510.454
    570.134    582.535    578.699    573.033    572.584    572.499    572.192
    576.540    662.597    656.774    648.508    647.855    647.732    647.284
    582.946    747.033    739.215    728.667    727.832    727.677    727.105
    589.352    820.769    810.741    798.907    797.970    797.799    797.157
    595.758    879.872    869.106    856.886    855.917    855.743    855.080
    602.164    919.573    909.241    897.631    896.710    896.546    895.915
    608.570    942.071    932.852    922.580    921.764    921.620    921.061
    614.976    950.582    942.898    934.376    933.698    933.579    933.115
    621.382    955.039    948.807    941.907    941.357    941.261    940.885
    634.194    494.104    492.871    490.972    490.820    490.791    490.687
    640.600    539.545    537.346    534.064    533.802    533.752    533.572
    647.006    598.965    595.576    590.702    590.313    590.239    589.972
    653.412    667.692    663.081    656.633    656.118    656.022    655.669
    659.818    728.196    722.741    715.489    714.909    714.802    714.405
    666.224    781.894    775.638    768.070    767.465    767.354    766.940
    672.630    826.741    820.176    812.722    812.125    812.017    811.609
    679.036    862.020    855.816    848.822    848.262    848.161    847.777
    685.442    887.188    881.636    875.412    874.913    874.824    874.483
    691.848    907.746    902.849    897.384    896.945    896.868    896.567
    698.254    919.966    915.884    911.347    910.983    910.918    910.669
    711.066    482.034    481.139    479.767    479.657    479.636    479.560
    717.472    514.253    512.697    510.364    510.176    510.140    510.012
    723.878    566.217    563.568    559.698    559.386    559.327    559.114
    730.284    627.392    623.586    618.205    617.772    617.691    617.394
    736.690    679.114    674.686    668.611    668.123    668.032    667.697
    743.096    722.113    717.333    711.117    710.617    710.525    710.182
    749.502    756.166    751.272    745.324    744.845    744.757    744.429
    755.908    782.265    777.529    772.104    771.667    771.587    771.288
    762.314    801.509    797.290    792.522    792.138    792.068    791.805
    768.720    817.180    813.505    809.364    809.030    808.970    808.741
    775.126    830.600    827.403    823.809    823.518    823.466    823.267
    781.532    846.100    843.157    839.856    839.589    839.541    839.358
    787.938    860.491    857.768    854.722    854.475    854.431    854.263
    794.344    878.913    876.177    873.122    872.875    872.831    872.662
    800.750    899.148    896.314    893.160    892.905    892.859    892.685
      6.406    504.929    502.897    499.552    499.308    499.260    499.093
     12.812    552.678    549.095    543.431    543.017    542.938    542.655
     19.218    628.421    622.331    613.034    612.354    612.225    611.760
     25.624    712.273    703.534    690.684    689.744    689.568    688.925
     32.030    774.328    763.419    748.947    747.888    747.692    746.967
     38.436    818.669    806.484    791.733    790.653    790.455    789.716
     44.842    846.714    835.028    820.986    819.956    819.769    819.064
     51.248    863.254    852.606    839.876    838.940    838.772    838.132
     57.654    871.636    862.307    851.186    850.368    850.221    849.661
     64.060    878.174    870.052    860.383    859.671    859.543    859.056
     70.466    883.319    876.274    867.897    867.280    867.169    866.747
     76.872    894.269    887.806    880.131    879.564    879.463    879.076
     83.278    904.706    898.740    891.671    891.148    891.055    890.698
     89.684    922.977    916.995    909.922    909.399    909.307    908.949
     96.090    944.388    938.195    930.902    930.363    930.267    929.898
    108.902    508.345    506.276    502.910    502.660    502.612    502.441
    115.308    559.544    555.931    550.302    549.885    549.805    549.519
    121.714    631.528    625.780    617.135    616.493    616.371    615.931
    128.120    714.844    706.741    694.981    694.107    693.943    693.345
    134.526    780.979    770.819    757.552    756.565    756.383    755.708
    140.932    833.138    821.691    807.999    806.980    806.794    806.097
    147.338    868.620    857.559    844.441    843.464    843.287    842.619
    153.744    894.214    883.974    871.905    871.004    870.843    870.227
    160.150    908.702    899.697    889.137    888.348    888.207    887.668
    166.556    923.505    915.494    906.127    905.426    905.302    904.823
    172.962    931.442    924.580    916.581    915.982    915.876    915.466
    179.368    943.671    937.519    930.358    929.821    929.727    929.360
    192.180    513.128    510.910    507.332    507.063    507.011    506.827
    198.586    572.137    568.123    561.948    561.484    561.395    561.078
    204.992    646.269    640.120    631.008    630.323    630.193    629.725
    211.398    728.569    720.185    708.220    707.320    707.152    706.536
    217.804    795.340    784.781    771.420    770.415    770.229    769.541
    224.210    849.604    837.922    824.107    823.065    822.876    822.164
    230.616    890.686    879.183    865.704    864.687    864.504    863.809
    237.022    919.964    909.192    896.663    895.717    895.548    894.900
    243.428    937.204    927.642    916.589    915.753    915.605    915.033
    249.834    950.878    942.495    932.840    932.109    931.981    931.480
    256.240    955.021    948.087    940.123    939.520    939.414    939.001
    269.052    500.254    498.560    495.852    495.646    495.607    495.465
    275.458    546.044    543.106    538.581    538.237    538.171    537.935
    281.864    611.064    606.379    599.416    598.885    598.785    598.422
    288.270    687.329    680.744    671.261    670.539    670.403    669.909
    294.676    749.882    741.887    731.185    730.370    730.219    729.661
    301.082    801.421    792.274    781.220    780.377    780.223    779.646
    307.488    838.838    829.787    819.184    818.375    818.228    817.674
    313.894    867.165    858.771    848.997    848.251    848.116    847.605
    320.300    885.271    877.881    869.316    868.660    868.543    868.095
    326.706    902.759    896.180    888.579    887.997    887.893    887.495
    333.112    913.802    908.159    901.664    901.166    901.078    900.737
    339.518    928.013    922.941    917.115    916.668    916.589    916.283
    352.330    496.600    495.073    492.654    492.468    492.432    492.304
    358.736    539.961    537.322    533.278    532.967    532.907    532.694
    365.142    601.830    597.617    591.387    590.908    590.817    590.489
    371.548    674.937    669.021    660.528    659.874    659.751    659.304
    377.954    735.996    728.905    719.313    718.575    718.437    717.932
    384.360    787.232    779.152    769.233    768.468    768.328    767.805
    390.766    825.656    817.478    807.950    807.214    807.081    806.578
    397.172    855.262    847.665    838.867    838.188    838.065    837.600
    403.578    875.020    868.321    860.600    860.003    859.896    859.488
    409.984    893.748    887.780    880.922    880.391    880.297    879.933
    416.390    906.181    901.056    895.190    894.736    894.656    894.345
    422.796    921.264    916.651    911.384    910.975    910.903    910.624
    435.608    488.722    487.440    485.422    485.265    485.235    485.128
    442.014    525.444    523.208    519.783    519.517    519.466    519.284
    448.420    584.266    580.464    574.813    574.375    574.291    573.991
    454.826    651.720    646.285    638.466    637.859    637.745    637.329
    461.232    705.728    699.405    690.619    689.936    689.809    689.342
    467.638    748.658    741.680    732.736    732.041    731.912    731.437
    474.044    780.846    773.711    765.199    764.536    764.415    763.962
    480.450    803.965    797.300    789.575    788.973    788.864    788.452
    486.856    820.009    814.157    807.400    806.873    806.778    806.417
    493.262    833.051    827.965    822.105    821.648    821.565    821.253
    499.668    844.171    839.757    834.683    834.286    834.215    833.944
    506.074    858.389    854.337    849.686    849.322    849.257    849.008
    512.480    871.679    867.938    863.654    863.319    863.259    863.030
    518.886    889.985    886.232    881.945    881.609    881.550    881.320
    525.292    910.440    906.557    902.137    901.791    901.729    901.493
    538.104    516.607    514.341    510.797    510.520    510.466    510.276
    544.510    583.170    578.944    572.658    572.166    572.072    571.735
    550.916    663.301    656.889    647.722    647.004    646.869    646.377
    557.322    747.601    738.989    727.295    726.379    726.208    725.581
    563.728    821.064    810.028    796.916    795.887    795.699    794.995
    570.134    879.759    867.918    854.388    853.326    853.134    852.407
    576.540    919.073    907.718    894.874    893.864    893.684    892.993
    582.946    941.324    931.202    919.846    918.952    918.794    918.182
    589.352    949.423    941.013    931.622    930.882    930.752    930.246
    595.758    954.564    947.709    940.066    939.463    939.357    938.944
    608.570    512.065    510.007    506.811    506.558    506.509    506.336
    614.976    575.043    571.224    565.563    565.115    565.030    564.724
    621.382    651.394    645.606    637.359    636.707    636.584    636.137
    627.788    732.256    724.592    714.084    713.252    713.097    712.528
    634.194    803.677    793.955    782.185    781.253    781.081    780.443
    640.600    862.162    851.495    839.354    838.391    838.217    837.559
    647.006    902.567    892.338    880.810    879.895    879.731    879.105
    653.412    926.938    917.815    907.612    906.802    906.658    906.103
    659.818    938.005    930.392    921.921    921.248    921.129    920.668
    666.224    944.856    938.672    931.806    931.259    931.164    930.789
    679.036    486.070    485.025    483.413    483.285    483.260    483.172
    685.442    522.484    520.689    517.992    517.777    517.735    517.588
    691.848    575.269    572.407    568.232    567.898    567.835    567.607
    698.254    639.339    635.296    629.577    629.120    629.033    628.720
    704.660    696.322    691.585    685.095    684.576    684.480    684.125
    711.066    746.720    741.417    734.666    734.126    734.026    733.657
    717.472    787.613    782.042    775.515    774.993    774.897    774.540
    723.878    820.989    815.643    809.578    809.092    809.004    808.672
    730.284    845.468    840.725    835.371    834.942    834.865    834.571
    736.690    867.770    863.527    858.756    858.373    858.305    858.043
    743.096    884.198    880.544    876.448    876.119    876.060    875.835
    749.502    901.774    898.467    894.772    894.476    894.423    894.220
    762.314    489.487    488.351    486.610    486.470    486.443    486.347
    768.720    531.537    529.520    526.513    526.271    526.225    526.059
    775.126    587.054    583.952    579.484    579.125    579.057    578.810
    781.532    651.922    647.695    641.783    641.307    641.217    640.892
    787.938    710.348    705.428    698.774    698.238    698.139    697.772
    794.344    763.233    757.621    750.670    750.110    750.007    749.624
    800.750    808.561    802.509    795.653    795.100    795.000    794.621
    807.156    845.055    839.328    832.885    832.365    832.271    831.916
    813.562    872.179    867.045    861.302    860.838    860.755    860.438
    819.968    894.610    890.076    885.027    884.619    884.547    884.268
    826.374    909.113    905.327    901.129    900.790    900.730    900.498
      6.406    535.929    533.345    529.091    528.780    528.720    528.507
     12.812    612.206    607.416    600.037    599.497    599.395    599.026
     19.218    706.267    698.897    687.962    687.162    687.012    686.465
     25.624    809.763    798.967    784.503    783.445    783.250    782.526
     32.030    888.415    874.881    858.568    857.374    857.158    856.341
     38.436    947.126    932.819    915.816    914.570    914.347    913.495
     44.842    987.281    973.060    956.374    955.150    954.934    954.097
     51.248   1010.685    997.299    981.740    980.597    980.399    979.617
     57.654   1017.786   1005.911    992.172    991.162    990.987    990.296
     64.060   1021.878   1011.487    999.483    998.599    998.447    997.842
     70.466   1013.745   1005.183    995.299    994.569    994.445    993.946
     83.278    532.129    529.689    525.711    525.416    525.359    525.157
     89.684    605.733    601.219    594.312    593.800    593.703    593.353
     96.090    696.698    689.753    679.520    678.761    678.619    678.100
    102.496    796.654    786.619    773.106    772.104    771.919    771.234
    108.902    873.052    860.356    845.168    844.042    843.837    843.066
    115.308    930.280    916.925    901.156    899.985    899.776    898.975
    121.714    969.931    956.716    941.302    940.157    939.954    939.170
    128.120    993.805    981.413    967.089    966.022    965.836    965.107
    134.526   1002.331    991.361    978.747    977.806    977.644    977.000
    140.932   1007.766    998.194    987.205    986.385    986.244    985.683
    147.338   1001.842    993.964    984.930    984.255    984.139    983.677
    160.150    562.695    559.241    553.656    553.238    553.157    552.871
    166.556    667.641    660.896    650.829    650.075    649.932    649.416
    172.962    790.050    779.375    764.481    763.365    763.158    762.394
    179.368    915.433    899.151    879.821    878.372    878.109    877.117
    185.774   1011.940    992.927    970.874    969.220    968.926    967.794
    192.180   1078.314   1058.029   1035.008   1033.279   1032.980   1031.797
    198.586   1107.518   1087.898   1065.946   1064.295   1064.016   1062.886
    204.992   1106.521   1089.136   1069.812   1068.356   1068.114   1067.118
    211.398   1081.482   1067.417   1051.780   1050.600   1050.403   1049.595
    217.804   1065.396   1053.921   1041.093   1040.123   1039.961   1039.297
    230.616    510.204    508.510    505.803    505.597    505.557    505.416
    237.022    563.046    560.074    555.532    555.186    555.121    554.884
    243.428    637.742    632.992    625.983    625.449    625.349    624.984
    249.834    724.634    717.894    708.310    707.581    707.445    706.946
    256.240    793.497    784.891    774.026    773.199    773.047    772.481
    262.646    847.055    837.472    826.218    825.360    825.205    824.618
    269.052    882.937    873.651    862.842    862.017    861.870    861.305
    275.458    908.094    899.483    889.521    888.761    888.626    888.105
    281.864    921.284    913.706    904.986    904.320    904.202    903.745
    288.270    934.757    928.027    920.305    919.714    919.610    919.206
    294.676    941.176    935.418    928.829    928.325    928.236    927.891
    301.082    952.559    947.399    941.501    941.049    940.971    940.661
    313.894    500.041    498.624    496.374    496.201    496.168    496.050
    320.300    544.879    542.376    538.547    538.253    538.197    537.996
    326.706    616.614    612.333    606.007    605.521    605.429    605.097
    333.112    697.154    691.003    682.222    681.547    681.421    680.960
    339.518    757.958    750.399    740.494    739.733    739.593    739.072
    345.924    802.522    793.991    783.895    783.119    782.978    782.446
    352.330    831.900    823.651    814.047    813.308    813.175    812.668
    358.736    850.131    842.624    833.924    833.254    833.133    832.674
    365.142    860.320    853.750    846.159    845.574    845.469    845.069
    371.548    867.981    862.288    855.722    855.215    855.125    854.777
    377.954    874.370    869.445    863.773    863.334    863.257    862.956
    384.360    886.021    881.512    876.324    875.923    875.852    875.577
    390.766    897.112    892.955    888.183    887.813    887.748    887.495
    397.172    915.418    911.253    906.482    906.113    906.048    905.795
    403.578    936.665    932.356    927.439    927.058    926.992    926.731
    416.390    509.875    508.248    505.686    505.488    505.449    505.313
    422.796    566.937    563.992    559.557    559.213    559.148    558.912
    429.202    639.557    635.023    628.445    627.935    627.838    627.489
    435.608    721.273    715.063    706.371    705.696    705.571    705.109
    442.014    788.730    780.920    771.153    770.395    770.256    769.736
    448.420    844.513    835.741    825.580    824.790    824.647    824.106
    454.826    887.330    878.645    868.676    867.900    867.761    867.230
    461.232    918.125    909.953    900.643    899.918    899.790    899.293
    467.638    936.489    929.207    920.964    920.322    920.209    919.769
    474.044    950.683    944.291    937.083    936.520    936.422    936.037
    480.450    955.255    949.957    944.001    943.536    943.455    943.136
    493.262    498.015    496.763    494.805    494.652    494.622    494.517
    499.668    542.606    540.432    537.150    536.893    536.844    536.668
    506.074    606.497    603.012    597.934    597.536    597.461    597.188
    512.480    682.322    677.399    670.440    669.894    669.792    669.419
    518.886    745.597    739.609    731.706    731.087    730.973    730.548
    525.292    798.288    791.394    783.181    782.537    782.420    781.978
    531.698    837.117    830.222    822.300    821.678    821.566    821.140
    538.104    866.615    860.189    852.852    852.275    852.172    851.777
    544.510    885.514    879.836    873.382    872.874    872.784    872.436
    550.916    903.335    898.272    892.538    892.087    892.007    891.698
    557.322    914.604    910.255    905.347    904.960    904.892    904.627
    563.728    929.035    925.117    920.706    920.358    920.297    920.059
    576.540    494.950    493.808    492.035    491.895    491.868    491.772
    582.946    537.486    535.509    532.534    532.299    532.255    532.094
    589.352    598.674    595.501    590.894    590.531    590.462    590.212
    595.758    671.748    667.266    660.947    660.447    660.354    660.012
    602.164    733.686    728.295    721.112    720.544    720.439    720.050
    608.570    786.064    779.877    772.403    771.811    771.703    771.298
    614.976    825.667    819.356    812.135    811.563    811.460    811.068
    621.382    856.232    850.340    843.641    843.110    843.015    842.651
    627.788    876.547    871.332    865.430    864.962    864.879    864.559
    634.194    895.448    890.794    885.546    885.129    885.056    884.770
    640.600    907.928    903.926    899.429    899.072    899.009    898.764
    647.006    923.115    919.505    915.458    915.136    915.080    914.859
    659.818    498.970    497.736    495.830    495.679    495.650    495.546
    666.224    548.093    545.880    542.581    542.319    542.269    542.089
    672.630    611.885    608.470    603.564    603.174    603.100    602.833
    679.036    685.161    680.495    673.995    673.477    673.380    673.026
    685.442    748.396    742.755    735.429    734.846    734.738    734.338
    691.848    803.406    796.872    789.218    788.608    788.497    788.079
    698.254    848.002    841.354    833.809    833.207    833.099    832.687
    704.660    882.148    875.864    868.784    868.219    868.118    867.731
    711.066    905.205    899.582    893.284    892.781    892.691    892.347
    717.472    923.620    918.664    913.138    912.696    912.618    912.315
    723.878    933.172    929.046    924.462    924.095    924.031    923.780
    736.690    515.015    513.290    510.637    510.425    510.384    510.238
    743.096    580.601    577.386    572.679    572.302    572.231    571.972
    749.502    660.055    655.174    648.305    647.755    647.651    647.274
    755.908    744.224    737.683    728.911    728.208    728.078    727.596
    762.314    818.097    809.709    799.857    799.067    798.923    798.382
    768.720    877.827    868.778    858.591    857.774    857.627    857.067
    775.126    918.326    909.629    899.935    899.156    899.018    898.485
    781.532    941.555    933.781    925.188    924.497    924.375    923.902
    787.938    951.240    944.717    937.540    936.962    936.861    936.466
    794.344    954.667    949.427    943.673    943.210    943.129    942.812
