        92     639.764        0.275348         2.36541         43688.1        0.680834E+21
        93     640.666        0.315055         2.10555         51233.8        0.892227E+21
        94     641.569        0.354947         1.88135         58201.9        0.110437E+22
        95     642.474        0.395040         1.68822         64668.9        0.131743E+22
        96     643.380        0.435310         1.52209         70704.7        0.153158E+22
        97     644.287        0.475638         1.37930         76372.8        0.174668E+22
        98     645.195        0.515665         1.25704         81708.3        0.196122E+22
        99    0.126641E+07    0.964399        0.426139E-03     2137.28        0.498541E+20
       100     63641.7        0.111123         1.21962         293.796        0.286012E+19
       101     63729.4        0.261713         1.14527         11402.4        0.212547E+21
       102     63819.3        0.293809         1.03920         21874.1        0.422583E+21
       103     63909.3        0.332426        0.935082         31488.0        0.633050E+21
       104     63999.4        0.372993        0.841824         40271.3        0.844066E+21
       105     64089.6        0.414006        0.760268         48311.9        0.105575E+22
       106     64180.0        0.455040        0.689345         55704.2        0.126825E+22
       107     64270.5        0.495939        0.627777         62535.9        0.148171E+22
       108     64361.1        0.536530        0.574417         68886.6        0.169633E+22
       109     64451.9        0.576560        0.528252         74817.7        0.191120E+22
       110     632370.         1.29320        0.885165E-04     27.2808        0.286012E+19
       111     63641.7        0.152023         2.11031         1096.74        0.108552E+20
       112     63729.4        0.175322         1.98145         12159.8        0.220568E+21
       113     63819.3        0.201269         1.79706         22564.6        0.430633E+21
       114     63909.3        0.231590         1.61694         32113.0        0.641134E+21
       115     63999.4        0.262820         1.45579         40838.1        0.852193E+21
       116     64089.6        0.293869         1.31491         48828.1        0.106393E+22
       117     64180.0        0.324496         1.19243         56177.0        0.127650E+22
       118     64270.5        0.354672         1.08612         62971.4        0.149005E+22
       119     64361.1        0.384357        0.994009         69290.6        0.170476E+22
       120     64451.9        0.413426        0.914352         75192.7        0.191955E+22
       121     632370.         1.65360        0.161054E-03     104.239        0.108552E+20
       122     63641.7        0.166910         3.01806         2333.74        0.233593E+20
       123     63729.4        0.181339         2.82567         13322.8        0.233099E+21
       124     63819.3        0.208412         2.56048         23622.3        0.443192E+21
       125     63909.3        0.239604         2.30337         33068.4        0.653729E+21
       126     63999.4        0.271619         2.07378         41702.2        0.864833E+21
       127     64089.6        0.303431         1.87319         49613.1        0.107663E+22
       128     64180.0        0.334814         1.69885         56893.5        0.128926E+22
       129     64270.5        0.365738         1.54760         63629.1        0.150290E+22
       130     64361.1        0.396155         1.41659         69898.1        0.171769E+22
       131     64451.9        0.425920         1.30338         75754.9        0.193242E+22
       132     632370.         1.62056        0.251238E-03     231.539        0.233593E+20
       133     63641.7        0.178314         3.76357         3969.62        0.400092E+20
       134     63729.4        0.194432         3.50792         14854.0        0.249777E+21
       135     63819.3        0.223443         3.17444         25012.2        0.459899E+21
       136     63909.3        0.256317         2.85461         34322.2        0.670474E+21
       137     63999.4        0.289948         2.56986         42835.1        0.881622E+21
       138     64089.6        0.323377         2.32133         50640.6        0.109348E+22
       139     64180.0        0.356392         2.10547         57830.1        0.130618E+22
       140     64270.5        0.388948         1.91833         64487.3        0.151990E+22
       141     64361.1        0.420983         1.75631         70689.3        0.173477E+22
       142     64451.9        0.452316         1.61643         76486.4        0.194944E+22
       143     632370.         1.50386        0.350372E-03     417.735        0.400092E+20
       144     63641.7        0.190119         4.11832         5870.61        0.594264E+20
       145     63729.4        0.209425         3.81831         16623.9        0.269222E+21
       146     63819.3        0.240684         3.44989         26615.8        0.479377E+21
       147     63909.3        0.275478         3.10102         35767.7        0.689991E+21
       148     63999.4        0.310936         2.79154         44140.3        0.901185E+21
       149     64089.6        0.346179         2.52179         51824.0        0.111310E+22
       150     64180.0        0.381011         2.28769         58908.1        0.132587E+22
       151     64270.5        0.415375         2.08491         65474.4        0.153967E+22
       152     64361.1        0.449186         1.90948         71598.5        0.175462E+22
       153     64451.9        0.482225         1.75817         77327.0        0.196923E+22
       154     632370.         1.38459        0.432698E-03     660.817        0.594264E+20
       155     63641.7        0.199903         4.16190         7867.52        0.798306E+20
       156     63729.4        0.222572         3.83769         18473.0        0.289653E+21
       157     63819.3        0.255972         3.46173         28288.2        0.499842E+21
       158     63909.3        0.292504         3.11034         37274.3        0.710497E+21
       159     63999.4        0.329566         2.79985         45500.4        0.921738E+21
       160     64089.6        0.366380         2.52961         53057.0        0.113371E+22
       161     64180.0        0.402767         2.29532         60031.2        0.134655E+22
       162     64270.5        0.438658         2.09255         66503.0        0.156044E+22
       163     64361.1        0.473952         1.91727         72545.9        0.177545E+22
       164     64451.9        0.508390         1.76626         78203.4        0.199002E+22
       165     632370.         1.27397        0.490028E-03     947.768        0.798306E+20
       166     63641.7        0.211474         3.88282         9807.38        0.999024E+20
       167     63729.4        0.237444         3.56264         20259.9        0.309752E+21
       168     63819.3        0.273049         3.20902         29902.0        0.519976E+21
       169     63909.3        0.311423         2.88242         38727.6        0.730673E+21
       170     63999.4        0.350211         2.59486         46812.5        0.941963E+21
       171     64089.6        0.388718         2.34495         54246.7        0.115399E+22
       172     64180.0        0.426782         2.12847         61115.3        0.136690E+22
       173     64270.5        0.464314         1.94129         67496.4        0.158088E+22
       174     64361.1        0.501196         1.77961         73461.4        0.179594E+22
       175     64451.9        0.537132         1.64046         79051.1        0.201048E+22
       176     632370.         1.20357        0.504995E-03     1257.45        0.999024E+20
       177     63641.7        0.226645         3.39165         11561.6        0.118798E+21
       178     63729.4        0.255802         3.09928         21868.8        0.328674E+21
       179     63819.3        0.293768         2.78858         31353.6        0.538932E+21
       180     63909.3        0.334235         2.50444         40034.9        0.749674E+21
       181     63999.4        0.375043         2.25505         47993.3        0.961014E+21
       182     64089.6        0.415557         2.03856         55318.0        0.117310E+22
       183     64180.0        0.455615         1.85120         62092.4        0.138609E+22
       184     64270.5        0.495108         1.68931         68392.4        0.160015E+22
       185     64361.1        0.533894         1.54957         74287.8        0.181524E+22
       186     64451.9        0.571631         1.42941         79817.6        0.202977E+22
       187     632370.         1.17682        0.479257E-03     1563.79        0.118798E+21
       188     63641.7        0.252112         2.73429         13039.2        0.135956E+21
       189     63729.4        0.289527         2.50194         23222.4        0.345858E+21
       190     63819.3        0.336032         2.25678         32575.9        0.556151E+21
       191     63909.3        0.384445         2.03258         41137.5        0.766936E+21
       192     63999.4        0.432371         1.83553         48991.3        0.978328E+21
       193     64089.6        0.479191         1.66427         56225.4        0.119047E+22
       194     64180.0        0.524828         1.51592         62921.9        0.140353E+22
       195     64270.5        0.569251         1.38767         69155.2        0.161768E+22
       196     64361.1        0.612392         1.27691         74992.9        0.183279E+22
       197     64451.9        0.653942         1.18165         80473.9        0.204732E+22
       198     632370.         1.17759        0.425527E-03     1845.38        0.135956E+21
       199     63641.7        0.253039         2.31375         14258.3        0.150586E+21
       200     63729.4        0.288342         2.09068         24334.1        0.360514E+21
       201     63819.3        0.330982         1.87113         33578.3        0.570841E+21
       202     63909.3        0.375912         1.67486         42041.4        0.781669E+21
       203     63999.4        0.421398         1.50402         49809.3        0.993115E+21
