      0.201     -9.489     -6.183     -3.040     -0.050      2.797      5.509      8.094     10.559     12.912     15.158     15.158     10.755      6.525      2.463     -1.442     -5.196     -8.807    -12.282    -15.626    -18.846    -18.846    -16.411    -14.075    -11.832     -9.679     -7.610     -5.621     -3.709     -1.870     -0.100 
      0.210     -2.474      0.759      3.832      6.756      9.539     12.190     14.717     17.128     19.428     21.625     21.625     16.352     11.289      6.425      1.750     -2.745     -7.068    -11.228    -15.232    -19.088    -19.088    -16.621    -14.254    -11.983     -9.802     -7.706     -5.692     -3.755     -1.893     -0.100 
      0.217     -1.849      1.458      4.601      7.592     10.440     13.153     15.738     18.205     20.559     22.807     22.807     17.313     12.038      6.970      2.098     -2.585     -7.089    -11.424    -15.596    -19.613    -19.613    -17.078    -14.646    -12.312    -10.071     -7.917     -5.847     -3.857     -1.942     -0.100 
      0.230     -8.734     -5.052     -1.552      1.778      4.948      7.968     10.847     13.593     16.213     18.716     18.716     13.578      8.643      3.903     -0.654     -5.034     -9.247    -13.301    -17.203    -20.961    -20.961    -18.251    -15.652    -13.156    -10.760     -8.458     -6.245     -4.117     -2.070     -0.100 
      0.249     -4.065     -0.293      3.294      6.707      9.956     13.052     16.004     18.819     21.507     24.073     24.073     18.093     12.350      6.833      1.530     -3.568     -8.472    -13.190    -17.732    -22.105    -22.105    -19.248    -16.506    -13.874    -11.347     -8.918     -6.584     -4.339     -2.179     -0.100 
      0.274    -10.272     -6.035     -2.007      1.825      5.475      8.951     12.266     15.429     18.447     21.330     21.330     15.448      9.798      4.371     -0.845     -5.860    -10.684    -15.325    -19.793    -24.094    -24.094    -20.979    -17.990    -15.121    -12.365     -9.717     -7.171     -4.723     -2.367     -0.100 
      0.301     -5.875     -1.473      2.713      6.696     10.489     14.103     17.549     20.837     23.976     26.974     26.974     20.162     13.619      7.334      1.293     -4.515    -10.101    -15.476    -20.650    -25.632    -25.632    -22.319    -19.139    -16.086    -13.153    -10.335     -7.626     -5.021     -2.513     -0.100 
      0.329     -0.628      3.921      8.248     12.365     16.286     20.023     23.587     26.987     30.234     33.335     33.335     25.507     17.988     10.766      3.824     -2.851     -9.270    -15.447    -21.393    -27.118    -27.118    -23.613    -20.248    -17.018    -13.915    -10.933     -8.066     -5.308     -2.655     -0.100 
      0.355     -6.623     -1.635      3.110      7.625     11.925     16.023     19.931     23.660     27.220     30.621     30.621     22.905     15.496      8.378      1.536     -5.042    -11.368    -17.456    -23.316    -28.958    -28.958    -25.214    -21.621    -18.171    -14.857    -11.672     -8.609     -5.664     -2.829     -0.100 
      0.379     -0.787      4.028      8.609     12.968     17.120     21.077     24.851     28.453     31.892     35.178     35.178     26.961     19.071     11.491      4.205     -2.800     -9.537    -16.020    -22.260    -28.268    -28.268    -24.615    -21.108    -17.741    -14.507    -11.398     -8.408     -5.532     -2.765     -0.100 
      0.400    -10.632     -5.415     -0.453      4.269      8.767     13.054     17.141     21.042     24.767     28.326     28.326     20.842     13.656      6.751      0.116     -6.264    -12.401    -18.305    -23.988    -29.461    -29.461    -25.653    -21.998    -18.489    -15.117    -11.876     -8.760     -5.763     -2.878     -0.100 
      0.419     -4.651      0.103      4.625      8.929     13.029     16.936     20.663     24.219     27.616     30.861     30.861     23.377     16.189      9.284      2.648     -3.733     -9.870    -15.776    -21.460    -26.933    -26.933    -23.454    -20.115    -16.908    -13.827    -10.865     -8.017     -5.277     -2.639     -0.100 
      0.433    -14.139     -8.913     -3.942      0.790      5.296      9.591     13.688     17.597     21.330     24.896     24.896     17.941     11.261      4.844     -1.324     -7.253    -12.957    -18.445    -23.727    -28.814    -28.814    -25.091    -21.518    -18.086    -14.789    -11.620     -8.572     -5.640     -2.817     -0.100 
      0.441     -9.883     -4.723      0.185      4.857      9.307     13.549     17.594     21.455     25.142     28.665     28.665     21.200     14.032      7.145      0.526     -5.837    -11.958    -17.848    -23.517    -28.976    -28.976    -25.232    -21.639    -18.188    -14.872    -11.685     -8.620     -5.671     -2.833     -0.100 
      0.454    -16.844    -11.351     -6.126     -1.153      3.584      8.099     12.405     16.514     20.437     24.187     24.187     17.162     10.415      3.934     -2.295     -8.284    -14.045    -19.588    -24.923    -30.060    -30.060    -26.176    -22.448    -18.868    -15.427    -12.120     -8.940     -5.881     -2.936     -0.100 
    455.000    340.000    344.444    348.889    353.333    357.778    362.222    366.667    371.111    375.556    380.000    380.000    383.889    387.778    391.667    395.556    399.444    403.333    407.222    411.111    415.000    415.000    419.444    423.889    428.333    432.778    437.222    441.667    446.111    450.556    455.000 
      0.007     -0.196     -0.071      0.048      0.161      0.269      0.372      0.471      0.565      0.655      0.741      0.741      0.531      0.329      0.136     -0.050     -0.229     -0.401     -0.566     -0.726     -0.879     -0.879     -0.778     -0.682     -0.589     -0.499     -0.413     -0.331     -0.251     -0.174     -0.100 
      0.020     -6.741     -6.200     -5.684     -5.194     -4.727     -4.281     -3.856     -3.451     -3.063     -2.693     -2.693     -2.682     -2.671     -2.661     -2.651     -2.641     -2.632     -2.623     -2.614     -2.606     -2.606     -2.282     -1.970     -1.671     -1.383     -1.107     -0.841     -0.584     -0.338     -0.100 
      0.039     -1.780     -1.067     -0.389      0.257      0.873      1.461      2.022      2.557      3.069      3.559      3.559      2.533      1.549      0.603     -0.307     -1.181     -2.022     -2.831     -3.610     -4.360     -4.360     -3.809     -3.279     -2.771     -2.282     -1.812     -1.359     -0.924     -0.504     -0.100 
      0.064     -8.463     -7.157     -5.914     -4.730     -3.602     -2.527     -1.501     -0.521      0.414      1.309      1.309      0.210     -0.845     -1.858     -2.832     -3.769     -4.670     -5.536     -6.371     -7.174     -7.174     -6.258     -5.379     -4.534     -3.722     -2.941     -2.190     -1.467     -0.771     -0.100 
      0.091     -3.783     -2.182     -0.658      0.793      2.177      3.495      4.754      5.956      7.104      8.202      8.202      5.898      3.685      1.559     -0.484     -2.448     -4.337     -6.155     -7.905     -9.589     -9.589     -8.361     -7.181     -6.048     -4.958     -3.911     -2.903     -1.933     -1.000     -0.100 
      0.119     -9.976     -7.780     -5.691     -3.702     -1.807      0.000      1.724      3.369      4.941      6.443      6.443      3.996      1.646     -0.612     -2.782     -4.868     -6.875     -8.806    -10.664    -12.454    -12.454    -10.854     -9.317     -7.841     -6.423     -5.060     -3.748     -2.486     -1.270     -0.100 
      0.145     -4.281     -1.842      0.480      2.690      4.796      6.805      8.720     10.549     12.297     13.967     13.967     10.266      6.712      3.298      0.016     -3.139     -6.173     -9.093    -11.903    -14.609    -14.609    -12.729    -10.925     -9.191     -7.525     -5.924     -4.384     -2.901     -1.474     -0.100 
      0.169     -0.018      2.656      5.200      7.622      9.930     12.131     14.231     16.235     18.150     19.980     19.980     15.256     10.720      6.362      2.174     -1.853     -5.726     -9.452    -13.039    -16.493    -16.493    -14.369    -12.330    -10.371     -8.489     -6.679     -4.939     -3.264     -1.652     -0.100 
      0.190     -7.752     -4.630     -1.661      1.166      3.859      6.425      8.874     11.210     13.441     15.574     15.574     11.205      7.009      2.978     -0.896     -4.620     -8.203    -11.649    -14.967    -18.162    -18.162    -15.820    -13.572    -11.414     -9.340     -7.346     -5.429     -3.585     -1.809     -0.100 
      0.209     -1.213      1.886      4.832      7.637     10.309     12.856     15.284     17.602     19.816     21.930     21.930     16.696     11.670      6.841      2.200     -2.262     -6.554    -10.683    -14.658    -18.485    -18.485    -16.100    -13.812    -11.614     -9.503     -7.474     -5.523     -3.646     -1.839     -0.100 
      0.223    -11.219     -7.696     -4.346     -1.158      1.877      4.770      7.529     10.160     12.673     15.073     15.073     10.537      6.181      1.997     -2.025     -5.892     -9.611    -13.190    -16.634    -19.951    -19.951    -17.375    -14.904    -12.530    -10.250     -8.059     -5.953     -3.927     -1.977     -0.100 
      0.231     -7.828     -4.321     -0.985      2.189      5.212      8.092     10.839     13.461     15.963     18.355     18.355     13.348      8.540      3.921     -0.518     -4.787     -8.892    -12.841    -16.643    -20.304    -20.304    -17.683    -15.167    -12.752    -10.432     -8.202     -6.058     -3.995     -2.011     -0.100 
      0.244    -15.478    -11.580     -7.872     -4.345     -0.985      2.216      5.269      8.182     10.963     13.620     13.620      9.051      4.664      0.449     -3.601     -7.496    -11.241    -14.845    -18.314    -21.655    -21.655    -18.859    -16.175    -13.598    -11.123     -8.744     -6.456     -4.256     -2.139     -0.100 
    455.000    340.000    344.444    348.889    353.333    357.778    362.222    366.667    371.111    375.556    380.000    380.000    383.889    387.778    391.667    395.556    399.444    403.333    407.222    411.111    415.000    415.000    419.444    423.889    428.333    432.778    437.222    441.667    446.111    450.556    455.000 
      0.007     -0.196     -0.071      0.048      0.162      0.270      0.373      0.472      0.566      0.656      0.742      0.742      0.532      0.331      0.137     -0.050     -0.229     -0.401     -0.567     -0.726     -0.880     -0.880     -0.779     -0.682     -0.589     -0.500     -0.414     -0.331     -0.251     -0.174     -0.100 
      0.020     -6.966     -6.415     -5.891     -5.393     -4.918     -4.465     -4.033     -3.621     -3.228     -2.852     -2.852     -2.823     -2.795     -2.768     -2.743     -2.718     -2.694     -2.671     -2.649     -2.628     -2.628     -2.301     -1.986     -1.685     -1.394     -1.115     -0.847     -0.588     -0.340     -0.100 
      0.039     -1.839     -1.121     -0.438      0.213      0.834      1.425      1.990      2.530      3.045      3.538      3.538      2.513      1.528      0.582     -0.327     -1.201     -2.042     -2.851     -3.629     -4.379     -4.379     -3.825     -3.293     -2.782     -2.291     -1.819     -1.364     -0.927     -0.506     -0.100 
      0.064     -8.614     -7.298     -6.046     -4.854     -3.719     -2.636     -1.604     -0.618      0.324      1.224      1.224      0.133     -0.915     -1.921     -2.889     -3.819     -4.713     -5.574     -6.402     -7.200     -7.200     -6.281     -5.398     -4.549     -3.734     -2.951     -2.197     -1.471     -0.773     -0.100 
      0.091     -3.838     -2.228     -0.697      0.761      2.150      3.475      4.739      5.945      7.098      8.200      8.200      5.893      3.678      1.549     -0.496     -2.463     -4.354     -6.175     -7.927     -9.614     -9.614     -8.381     -7.198     -6.061     -4.969     -3.919     -2.909     -1.937     -1.001     -0.100 
      0.119    -10.040     -7.836     -5.739     -3.742     -1.840     -0.028      1.702      3.352      4.929      6.435      6.435      3.986      1.634     -0.626     -2.797     -4.885     -6.893     -8.826    -10.686    -12.477    -12.477    -10.873     -9.333     -7.854     -6.433     -5.067     -3.753     -2.489     -1.272     -0.100 
      0.145     -4.414     -1.962      0.370      2.591      4.706      6.723      8.646     10.482     12.236     13.912     13.912     10.216      6.666      3.255     -0.023     -3.175     -6.206     -9.123    -11.930    -14.634    -14.634    -12.750    -10.941     -9.205     -7.536     -5.932     -4.389     -2.905     -1.476     -0.100 
      0.169     -0.018      2.665      5.218      7.648      9.963     12.170     14.276     16.285     18.205     20.039     20.039     15.304     10.757      6.389      2.191     -1.846     -5.728     -9.464    -13.060    -16.522    -16.522    -14.393    -12.349    -10.387     -8.501     -6.689     -4.945     -3.268     -1.654     -0.100 
      0.190     -8.175     -5.077     -2.131      0.673      3.344      5.890      8.317     10.634     12.845     14.959     14.959     10.707      6.624      2.701     -1.069     -4.694     -8.181    -11.536    -14.765    -17.875    -17.875    -15.569    -13.356    -11.232     -9.191     -7.229     -5.342     -3.528     -1.781     -0.100 
      0.209     -1.307      1.674      4.508      7.205      9.774     12.222     14.556     16.783     18.909     20.941     20.941     15.957     11.170      6.572      2.153     -2.097     -6.184    -10.116    -13.901    -17.546    -17.546    -15.282    -13.110    -11.024     -9.020     -7.095     -5.243     -3.463     -1.749     -0.100 
      0.223    -11.771     -8.314     -5.028     -1.901      1.076      3.912      6.616      9.196     11.659     14.010     14.010      9.687      5.536      1.547     -2.286     -5.971     -9.516    -12.927    -16.210    -19.372    -19.372    -16.870    -14.469    -12.164     -9.951     -7.824     -5.779     -3.813     -1.921     -0.100 
      0.230     -8.168     -4.743     -1.485      1.614      4.565      7.377     10.058     12.615     15.057     17.389     17.389     12.591      7.983      3.556     -0.699     -4.789     -8.724    -12.510    -16.154    -19.663    -19.663    -17.123    -14.687    -12.347    -10.100     -7.941     -5.866     -3.869     -1.949     -0.100 
      0.241     -2.602      0.791      4.018      7.089     10.014     12.801     15.458     17.993     20.414     22.727     22.727     17.168     11.831      6.703      1.774     -2.964     -7.522    -11.907    -16.128    -20.193    -20.193    -17.585    -15.083    -12.680    -10.373     -8.155     -6.023     -3.972     -1.999     -0.100 
      0.258    -10.179     -6.348     -2.705      0.762      4.063      7.208     10.208     13.070     15.802     18.412     18.412     13.199      8.193      3.384     -1.239     -5.683     -9.958    -14.071    -18.030    -21.842    -21.842    -19.020    -16.313    -13.713    -11.216     -8.817     -6.510     -4.291     -2.156     -0.100 
      0.281     -4.617     -0.687      3.050      6.607      9.994     13.222     16.301     19.239     22.044     24.724     24.724     18.525     12.572      6.854      1.357     -3.927     -9.010    -13.901    -18.608    -23.141    -23.141    -20.152    -17.283    -14.529    -11.883     -9.340     -6.894     -4.542     -2.279     -0.100 
      0.306    -11.850     -7.427     -3.221      0.782      4.595      8.228     11.693     14.999     18.156     21.171     21.171     15.169      9.405      3.867     -1.456     -6.573    -11.495    -16.231    -20.790    -25.179    -25.179    -21.926    -18.804    -15.805    -12.925    -10.157     -7.496     -4.936     -2.472     -0.100 
    455.000    340.000    344.444    348.889    353.333    357.778    362.222    366.667    371.111    375.556    380.000    380.000    383.889    387.778    391.667    395.556    399.444    403.333    407.222    411.111    415.000    415.000    419.444    423.889    428.333    432.778    437.222    441.667    446.111    450.556    455.000 
      0.007     -0.196     -0.071      0.048      0.161      0.269      0.372      0.471      0.565      0.655      0.741      0.741      0.531      0.330      0.136     -0.050     -0.229     -0.401     -0.567     -0.726     -0.879     -0.879     -0.779     -0.682     -0.589     -0.499     -0.413     -0.331     -0.251     -0.174     -0.100 
      0.020     -6.796     -6.252     -5.735     -5.242     -4.773     -4.326     -3.899     -3.492     -3.103     -2.732     -2.732     -2.716     -2.701     -2.687     -2.673     -2.660     -2.647     -2.635     -2.623     -2.611     -2.611     -2.286     -1.974     -1.674     -1.386     -1.109     -0.842     -0.585     -0.338     -0.100 
      0.039     -1.794     -1.080     -0.401      0.247      0.864      1.452      2.014      2.551      3.064      3.554      3.554      2.528      1.544      0.598     -0.312     -1.186     -2.027     -2.836     -3.614     -4.364     -4.364     -3.813     -3.283     -2.774     -2.284     -1.814     -1.361     -0.925     -0.505     -0.100 
      0.064     -8.500     -7.191     -5.946     -4.760     -3.630     -2.553     -1.526     -0.545      0.393      1.289      1.289      0.192     -0.862     -1.873     -2.846     -3.781     -4.680     -5.546     -6.378     -7.180     -7.180     -6.264     -5.383     -4.538     -3.725     -2.943     -2.192     -1.468     -0.771     -0.100 
      0.091     -3.797     -2.193     -0.667      0.786      2.170      3.491      4.751      5.954      7.103      8.202      8.202      5.897      3.683      1.557     -0.487     -2.452     -4.342     -6.160     -7.910     -9.596     -9.596     -8.366     -7.185     -6.051     -4.961     -3.913     -2.905     -1.934     -1.000     -0.100 
      0.119     -9.992     -7.794     -5.702     -3.711     -1.815     -0.006      1.719      3.366      4.939      6.442      6.442      3.994      1.643     -0.615     -2.786     -4.873     -6.880     -8.811    -10.670    -12.460    -12.460    -10.859     -9.321     -7.845     -6.426     -5.061     -3.749     -2.486     -1.271     -0.100 
      0.145     -4.313     -1.871      0.454      2.667      4.775      6.786      8.704     10.535     12.284     13.955     13.955     10.255      6.701      3.288      0.007     -3.148     -6.182     -9.101    -11.911    -14.616    -14.616    -12.736    -10.930     -9.195     -7.529     -5.927     -4.385     -2.902     -1.475     -0.100 
      0.169     -0.018      2.658      5.204      7.629      9.938     12.141     14.242     16.247     18.163     19.994     19.994     15.268     10.729      6.369      2.178     -1.851     -5.726     -9.455    -13.044    -16.500    -16.500    -14.375    -12.334    -10.375     -8.492     -6.681     -4.941     -3.265     -1.653     -0.100 
      0.190     -7.855     -4.737     -1.772      1.050      3.739      6.301      8.745     11.078     13.305     15.434     15.434     11.091      6.920      2.914     -0.937     -4.640     -8.201    -11.627    -14.925    -18.100    -18.100    -15.767    -13.526    -11.375     -9.308     -7.321     -5.411     -3.573     -1.803     -0.100 
      0.209     -1.235      1.837      4.759      7.540     10.189     12.714     15.122     17.420     19.614     21.711     21.711     16.532     11.559      6.782      2.190     -2.224     -6.470    -10.556    -14.488    -18.275    -18.275    -15.917    -13.655    -11.482     -9.395     -7.389     -5.460     -3.605     -1.819     -0.100 
      0.223    -11.353     -7.845     -4.509     -1.334      1.688      4.569      7.315      9.935     12.437     14.826     14.826     10.339      6.031      1.891     -2.087     -5.912     -9.591    -13.131    -16.538    -19.819    -19.819    -17.260    -14.804    -12.447    -10.182     -8.005     -5.913     -3.901     -1.964     -0.100 
      0.231     -7.929     -4.437     -1.116      2.044      5.054      7.922     10.656     13.266     15.757     18.137     18.137     13.175      8.410      3.833     -0.566     -4.796     -8.864    -12.778    -16.546    -20.174    -20.174    -17.569    -15.069    -12.669    -10.364     -8.149     -6.018     -3.970     -1.998     -0.100 
      0.244    -15.598    -11.713     -8.019     -4.504     -1.156      2.034      5.075      7.977     10.748     13.394     13.394      8.871      4.527      0.354     -3.656     -7.512    -11.221    -14.790    -18.225    -21.532    -21.532    -18.751    -16.083    -13.520    -11.059     -8.694     -6.419     -4.232     -2.127     -0.100 
    455.000    340.000    344.444    348.889    353.333    357.778    362.222    366.667    371.111    375.556    380.000    380.000    383.889    387.778    391.667    395.556    399.444    403.333    407.222    411.111    415.000    415.000    419.444    423.889    428.333    432.778    437.222    441.667    446.111    450.556    455.000 
      0.006     -3.171     -2.968     -2.775     -2.591     -2.417     -2.250     -2.091     -1.940     -1.795     -1.657     -1.657     -1.565     -1.477     -1.393     -1.312     -1.234     -1.159     -1.086     -1.017     -0.950     -0.950     -0.840     -0.734     -0.632     -0.535     -0.441     -0.351     -0.264     -0.180     -0.100 
      0.018     -9.360     -8.780     -8.228     -7.704     -7.204     -6.728     -6.274     -5.842     -5.428     -5.034     -5.034     -4.702     -4.383     -4.077     -3.783     -3.500     -3.228     -2.966     -2.714     -2.471     -2.471     -2.164     -1.869     -1.585     -1.313     -1.051     -0.800     -0.557     -0.324     -0.100 
      0.035     -5.263     -4.521     -3.815     -3.144     -2.504     -1.893     -1.311     -0.756     -0.225      0.282      0.282     -0.280     -0.819     -1.338     -1.836     -2.315     -2.775     -3.219     -3.645     -4.056     -4.056     -3.544     -3.052     -2.579     -2.125     -1.688     -1.268     -0.864     -0.475     -0.100 
      0.057     -0.293      0.669      1.585      2.457      3.289      4.082      4.838      5.561      6.252      6.912      6.912      5.228      3.611      2.057      0.564     -0.871     -2.252     -3.580     -4.859     -6.090     -6.090     -5.315     -4.570     -3.855     -3.167     -2.506     -1.870     -1.257     -0.668     -0.100 
      0.082     -7.044     -5.488     -4.007     -2.597     -1.254      0.027      1.249      2.416      3.531      4.596      4.596      2.849      1.171     -0.441     -1.990     -3.479     -4.911     -6.289     -7.616     -8.893     -8.893     -7.755     -6.661     -5.611     -4.601     -3.631     -2.697     -1.798     -0.933     -0.100 
      0.108     -1.860     -0.052      1.668      3.306      4.866      6.355      7.775      9.131     10.427     11.666     11.666      8.720      5.892      3.174      0.563     -1.948     -4.363     -6.687     -8.923    -11.077    -11.077     -9.655     -8.290     -6.979     -5.719     -4.507     -3.342     -2.220     -1.140     -0.100 
