0		0.00000		910.9375	0.00000	0.00000
231.0704961	140.90950	487.6264687	2.72033	76.92116
231.8537859	141.69279	762.6427872	2.74832	76.98499
232.3759791	142.21498	759.5286662	2.76698	77.02753
233.6814621	143.52046	756.4308638	2.81363	77.13390
234.86900	144.70900	753.3276218	2.8560662	77.23066411
237.50800	144.70900	517.444517	2.8560662	77.23066411
238.1201044	145.32110	547.1483355	2.87575	77.27465
238.9033943	146.10439	750.289654	2.90093	77.33094
239.6866841	146.88768	726.8684726	2.92612	77.38723
240.4699739	147.67097	709.6972911	2.95131	77.44352
241.7754569	148.97646	701.9119887	2.99328	77.53733
243.03200	150.23300	700.3766862	3.033685551	77.62763154
247.47800	150.23300	475.469158	3.033685551	77.62763154
249.0861619	151.84116	481.751795	3.08768	77.72115
249.8694517	152.62445	747.3931136	3.11399	77.76670
250.3916449	153.14664	736.4664926	3.13152	77.79706
252.2193211	154.97432	731.8170692	3.19289	77.90334
254.0469974	156.80200	730.2926458	3.25426	78.00963
256.1357702	158.89077	727.2111619	3.32440	78.13109
257.9634465	160.71845	728.8117385	3.38577	78.23737
259.0078329	161.76283	733.5209965	3.42084	78.29810
259.2689295	162.02393	467.901436	3.42960	78.31329
260.0522193	162.80722	711.6677546	3.45591	78.35884
261.31000	164.06500	714.8199521	3.498140154	78.43197865
264.185	164.06500	477.3797868	3.498140154	78.43197865
264.7519582	164.63196	693.0156658	3.51703	78.46644
265.535248	165.41525	696.1569843	3.54312	78.51404
265.7963446	165.67634	719.5999238	3.55182	78.52991
267.483	167.363	725.8880004	3.608004166	78.63241467
270.211	167.363	468.1298956	3.608004166	78.63241467
271.2793734	168.43137	474.4016536	3.64426	78.63589
272.0626632	169.21466	702.5429721	3.67085	78.63845
272.845953	169.99795	710.3717907	3.69743	78.64100
273.8903394	171.04234	707.2685487	3.73288	78.64440
274.706	171.858	713.5348673	3.760560153	78.64705691
